ID,Behavior,Start,Stop,Duration
259,freeze,2808.833,2816.067,7.234
259,freeze,2817.733,2825,7.267
259,freeze,2826.2,2830.733,4.533
259,freeze,2832.467,2837.733,5.266
259,freeze,2839.267,2842.7,3.433
259,freeze,2845.233,2847.167,1.934
259,freeze,2850.367,2852.267,1.9
259,freeze,2853.467,2856.533,3.066
259,freeze,2858.2,2862.1,3.9
259,freeze,2863.4,2868.8,5.4
259,freeze,2870,2871.633,1.633
259,freeze,2872.433,2885,12.567
259,freeze,2887.667,2889.633,1.966
259,freeze,2890.8,2897.333,6.533
259,freeze,2898.967,2900.467,1.5
259,freeze,2902.333,2909.367,7.034
259,freeze,2911.1,2914.8,3.7
259,freeze,2915.767,2922.4,6.633
259,freeze,2923.667,2938.667,15
259,stop,2943.8,2943.8,NA
260,start,1180.5,1180.5,NA
260,groom,1182.733,1184.167,1.434
260,groom,1195.967,1196.7,0.733
260,groom,1199.233,1199.633,0.4
260,groom,1200.933,1201.4,0.467
260,groom,1202.567,1202.967,0.4
260,groom,1204.367,1206.5,2.133
260,groom,1214.6,1218.367,3.767
260,groom,1220.067,1221.1,1.033
260,freeze,1228,1228.7,0.7
260,freeze,1230.967,1231.367,0.4
260,freeze,1233.1,1233.6,0.5
260,freeze,1246.467,1246.767,0.3
260,freeze,1247.667,1248.667,1
260,freeze,1251.433,1252.033,0.6
260,freeze,1252.867,1253.8,0.933
260,freeze,1254.5,1255.1,0.6
260,freeze,1257.033,1257.467,0.434
260,freeze,1261.9,1262.3,0.4
260,freeze,1263.233,1264.267,1.034
260,freeze,1265.133,1265.733,0.6
260,freeze,1269.1,1269.933,0.833
260,freeze,1271.633,1272.567,0.934
260,freeze,1275.233,1276.133,0.9
260,freeze,1278.033,1278.7,0.667
260,freeze,1280.433,1281.833,1.4
260,freeze,1283.8,1284.9,1.1
260,rear,1298.4,1298.767,0.367
260,freeze,1301.367,1302.233,0.866
260,freeze,1302.733,1303.267,0.534
260,freeze,1305.133,1305.767,0.634
260,freeze,1306.667,1307.9,1.233
260,freeze,1310.533,1311.367,0.834
260,groom,1314.5,1314.967,0.467
260,freeze,1317.133,1318,0.867
260,freeze,1319.5,1320.167,0.667
260,groom,1320.567,1321.2,0.633
260,groom,1323.067,1337.767,14.7
260,rear,1341.433,1341.967,0.534
260,freeze,1342.5,1343.6,1.1
260,freeze,1344.267,1345.533,1.266
260,rear,1355.4,1355.9,0.5
260,freeze,1357.433,1359.267,1.834
260,freeze,1360.233,1361.867,1.634
260,freeze,1362.567,1363.933,1.366
260,rear,1365.067,1365.933,0.866
260,freeze,1366.733,1368.4,1.667
260,freeze,1369.433,1370.267,0.834
260,freeze,1371.067,1372.567,1.5
260,freeze,1373.9,1377.567,3.667
260,freeze,1378.6,1381.567,2.967
260,freeze,1383.1,1385.533,2.433
260,freeze,1386.667,1392.8,6.133
260,freeze,1394.833,1396.4,1.567
260,groom,1397.667,1398.033,0.366
260,freeze,1398.567,1399.7,1.133
260,groom,1402.933,1403.467,0.534
260,freeze,1403.8,1405.2,1.4
260,groom,1405.8,1409.333,3.533
260,freeze,1409.733,1413.567,3.834
260,freeze,1414.833,1418.467,3.634
260,freeze,1422.4,1423.233,0.833
260,freeze,1424.367,1427.7,3.333
260,freeze,1429.567,1433.9,4.333
260,freeze,1434.233,1445.233,11
260,freeze,1446.733,1460.067,13.334
260,freeze,1462.067,1463.333,1.266
260,freeze,1465.4,1473.167,7.767
260,freeze,1474.9,1480.499,5.599
260,stop,1480.5,1480.5,NA
261,start,1179.433,1179.433,NA
261,freeze,1180.633,1181.033,0.4
261,freeze,1181.567,1182,0.433
261,freeze,1184.7,1185.167,0.467
261,freeze,1190.333,1191.267,0.934
261,freeze,1199.833,1200.267,0.434
261,freeze,1204.467,1205.633,1.166
261,freeze,1207.1,1207.567,0.467
261,freeze,1208.233,1208.6,0.367
261,freeze,1209.667,1210.5,0.833
261,freeze,1212.633,1214.033,1.4
261,freeze,1217.133,1217.867,0.734
261,freeze,1221.033,1222.3,1.267
261,freeze,1222.8,1223.5,0.7
261,freeze,1224.567,1226.633,2.066
261,freeze,1227.733,1229.2,1.467
261,rear,1236.867,1237.933,1.066
261,freeze,1239.9,1240.733,0.833
261,freeze,1241.1,1241.633,0.533
261,freeze,1241.933,1242.3,0.367
261,freeze,1242.733,1243.7,0.967
261,freeze,1244.167,1246.3,2.133
261,freeze,1247.1,1248.067,0.967
261,freeze,1248.8,1250.533,1.733
261,freeze,1251.633,1255.567,3.934
261,freeze,1256.4,1258.4,2
261,freeze,1258.867,1260,1.133
261,freeze,1260.567,1261.567,1
261,freeze,1262.167,1266.1,3.933
261,freeze,1269.133,1269.933,0.8
261,freeze,1271.6,1273.333,1.733
261,freeze,1275.167,1277.967,2.8
261,freeze,1279.133,1280.5,1.367
261,freeze,1284.733,1285.8,1.067
261,freeze,1287,1291.267,4.267
261,freeze,1291.867,1293.433,1.566
261,freeze,1305.9,1306.467,0.567
261,freeze,1307.033,1307.467,0.434
261,freeze,1309.333,1310.767,1.434
261,freeze,1311.767,1313,1.233
261,freeze,1313.533,1317.033,3.5
261,freeze,1317.733,1325.233,7.5
261,freeze,1325.7,1334.333,8.633
261,freeze,1337.6,1338.433,0.833
261,freeze,1346.267,1349.467,3.2
261,freeze,1351.7,1358.967,7.267
261,freeze,1360.033,1384,23.967
261,freeze,1385.2,1406.967,21.767
261,freeze,1408.8,1411.6,2.8
261,groom,1412.5,1414.467,1.967
261,freeze,1415.667,1422.233,6.566
261,freeze,1422.767,1433.033,10.266
261,freeze,1433.533,1443.667,10.134
261,freeze,1445.433,1465.967,20.534
261,freeze,1467.1,1479.433,12.333
261,stop,1479.433,1479.433,NA
262,start,1663.633,1663.633,NA
262,groom,1664.533,1665.233,0.7
262,groom,1666.067,1666.733,0.666
262,rear,1667.433,1668.233,0.8
262,groom,1669.367,1670.033,0.666
262,groom,1671.7,1676.8,5.1
262,groom,1680.533,1680.867,0.334
262,freeze,1684.867,1685.333,0.466
262,freeze,1694.7,1695.233,0.533
262,rear,1695.733,1696.567,0.834
262,freeze,1698.1,1698.633,0.533
262,freeze,1700.367,1701.033,0.666
262,rear,1705.4,1705.7,0.3
262,freeze,1711.767,1712.2,0.433
262,rear,1713.333,1715.2,1.867
262,freeze,1720.367,1721.067,0.7
262,freeze,1721.867,1723.133,1.266
262,freeze,1724.667,1725.867,1.2
262,rear,1732.7,1733.633,0.933
262,freeze,1739.2,1739.833,0.633
262,freeze,1742.533,1743.433,0.9
262,freeze,1748.4,1748.667,0.267
262,freeze,1752.6,1752.933,0.333
262,groom,1754.867,1765.7,10.833
262,freeze,1766.033,1766.5,0.467
262,freeze,1768.433,1769.667,1.234
262,freeze,1771.167,1771.867,0.7
262,rear,1785.033,1785.633,0.6
262,rear,1794.7,1796.267,1.567
262,freeze,1811.867,1812.833,0.966
262,freeze,1815.4,1817.067,1.667
262,freeze,1818.667,1824.167,5.5
262,freeze,1825.167,1830.433,5.266
262,freeze,1832.333,1844.867,12.534
262,freeze,1846.5,1854.4,7.9
262,groom,1863.9,1866.733,2.833
262,freeze,1867,1875.633,8.633
262,freeze,1876.833,1885.833,9
262,freeze,1887.133,1890.3,3.167
262,freeze,1892.867,1895.433,2.566
262,freeze,1896.167,1906.067,9.9
262,freeze,1906.567,1916.833,10.266
262,freeze,1917.9,1940.133,22.233
262,freeze,1942.967,1943.867,0.9
262,freeze,1944.4,1948.367,3.967
262,freeze,1948.8,1960.967,12.167
262,stop,1963.633,1963.633,NA
263,start,1664.067,1664.067,NA
263,groom,1666,1666.667,0.667
263,groom,1671.9,1672.4,0.5
263,groom,1675.633,1680.367,4.734
263,rear,1691.567,1692.867,1.3
263,groom,1695.533,1695.9,0.367
263,rear,1702.767,1703.467,0.7
263,rear,1707.933,1708.833,0.9
263,rear,1713.467,1714.1,0.633
263,freeze,1718.767,1719.3,0.533
263,freeze,1723.167,1724.1,0.933
263,freeze,1725.4,1726.2,0.8
263,rear,1731.567,1732.667,1.1
263,rear,1739.833,1741.367,1.534
263,freeze,1752.667,1753.1,0.433
263,groom,1757.4,1766.6,9.2
263,freeze,1766.833,1767.6,0.767
263,freeze,1770.133,1771.533,1.4
263,freeze,1772.067,1772.733,0.666
263,freeze,1773.3,1774.033,0.733
263,freeze,1779.2,1781.433,2.233
263,freeze,1781.967,1784.833,2.866
263,freeze,1787.667,1788.367,0.7
263,freeze,1791.1,1793.133,2.033
